gene_id,GE,Pattern_1
ENSG00000235173,0.0,0
ENSG00000159199,1.0,40
ENSG00000167625,0.0,32
ENSG00000030419,0.0,27
ENSG00000179526,1.0,33
ENSG00000176293,0.0,40
ENSG00000170579,1.0,17
ENSG00000115145,0.0,26
ENSG00000183309,1.0,39
ENSG00000119048,1.0,30
ENSG00000167552,1.0,36
ENSG00000115598,0.0,25
ENSG00000058668,1.0,30
ENSG00000145723,0.0,30
ENSG00000176593,1.0,43
ENSG00000111911,1.0,30
ENSG00000136141,0.0,26
ENSG00000102572,1.0,28
ENSG00000162600,1.0,27
ENSG00000080572,0.0,13
ENSG00000204019,0.0,13
ENSG00000256087,0.0,38
ENSG00000152192,0.0,26
ENSG00000197632,0.0,24
ENSG00000187950,0.0,34
ENSG00000162735,1.0,41
ENSG00000183034,0.0,32
ENSG00000162298,1.0,38
ENSG00000162482,0.0,33
ENSG00000159588,0.0,41
ENSG00000156234,0.0,7
ENSG00000169271,0.0,22
ENSG00000228083,0.0,19
ENSG00000151445,1.0,31
ENSG00000215217,1.0,36
ENSG00000168143,0.0,15
ENSG00000034152,1.0,39
ENSG00000060749,0.0,31
ENSG00000171100,1.0,31
ENSG00000176473,0.0,19
ENSG00000167994,1.0,32
ENSG00000116761,0.0,34
ENSG00000104888,1.0,35
ENSG00000100351,0.0,18
ENSG00000162399,0.0,29
ENSG00000162975,1.0,28
ENSG00000105650,0.0,19
ENSG00000183310,0.0,5
ENSG00000166206,1.0,33
ENSG00000196800,0.0,19
ENSG00000112782,0.0,27
ENSG00000101152,1.0,33
ENSG00000123338,0.0,27
ENSG00000221823,1.0,30
ENSG00000114698,1.0,21
ENSG00000095917,0.0,12
ENSG00000157216,1.0,44
ENSG00000153774,1.0,31
ENSG00000196313,1.0,20
ENSG00000163254,0.0,20
ENSG00000166669,0.0,34
ENSG00000151320,1.0,31
ENSG00000165389,1.0,26
ENSG00000166426,0.0,19
ENSG00000116721,0.0,11
ENSG00000111845,1.0,37
ENSG00000166598,1.0,39
ENSG00000197223,0.0,31
ENSG00000116885,1.0,35
ENSG00000132275,1.0,38
ENSG00000141194,0.0,20
ENSG00000171360,0.0,22
ENSG00000055163,1.0,31
ENSG00000143333,1.0,39
ENSG00000126603,0.0,36
ENSG00000142856,0.0,20
ENSG00000135976,1.0,13
ENSG00000055609,1.0,14
ENSG00000139973,0.0,16
ENSG00000174206,0.0,26
ENSG00000171873,0.0,31
ENSG00000130811,1.0,39
ENSG00000197329,1.0,28
ENSG00000166862,1.0,27
ENSG00000171291,1.0,37
ENSG00000125149,1.0,40
ENSG00000166153,0.0,29
ENSG00000104853,1.0,37
ENSG00000138135,0.0,26
ENSG00000183775,0.0,27
ENSG00000169208,0.0,13
ENSG00000144278,0.0,27
ENSG00000165478,1.0,35
ENSG00000196711,0.0,22
ENSG00000162415,0.0,25
ENSG00000149243,0.0,35
ENSG00000188269,0.0,35
ENSG00000203797,0.0,34
ENSG00000135828,0.0,36
ENSG00000058804,0.0,35
ENSG00000173409,1.0,38
ENSG00000078699,1.0,34
ENSG00000186918,1.0,36
ENSG00000071051,1.0,34
ENSG00000100938,1.0,40
ENSG00000182628,1.0,32
ENSG00000184076,1.0,35
ENSG00000035928,1.0,32
ENSG00000187736,0.0,39
ENSG00000144711,1.0,34
ENSG00000125148,1.0,17
ENSG00000243335,1.0,34
ENSG00000167565,1.0,37
ENSG00000001460,0.0,35
ENSG00000196187,1.0,36
ENSG00000164442,0.0,26
ENSG00000198160,1.0,37
ENSG00000128050,1.0,26
ENSG00000177875,1.0,26
ENSG00000179588,0.0,16
ENSG00000103089,1.0,29
ENSG00000014914,0.0,37
ENSG00000104960,1.0,36
ENSG00000113504,1.0,30
ENSG00000248727,0.0,28
ENSG00000215612,0.0,32
ENSG00000205476,1.0,28
ENSG00000103196,0.0,27
ENSG00000160349,0.0,10
ENSG00000122584,0.0,27
ENSG00000126775,1.0,30
ENSG00000051620,1.0,43
ENSG00000198729,1.0,26
ENSG00000179632,1.0,40
ENSG00000135919,1.0,23
ENSG00000166889,1.0,35
ENSG00000161298,0.0,39
ENSG00000169393,0.0,23
ENSG00000090861,1.0,33
ENSG00000172771,0.0,22
ENSG00000145107,0.0,15
ENSG00000082497,0.0,26
ENSG00000167531,0.0,29
ENSG00000119042,0.0,25
ENSG00000185522,0.0,9
ENSG00000188529,1.0,40
ENSG00000136982,0.0,31
ENSG00000198754,0.0,9
ENSG00000010626,1.0,31
ENSG00000136487,0.0,10
ENSG00000106571,0.0,30
ENSG00000100814,1.0,29
ENSG00000175054,0.0,34
ENSG00000172324,0.0,23
ENSG00000170522,0.0,28
ENSG00000107614,0.0,19
ENSG00000116754,1.0,31
ENSG00000143603,1.0,25
ENSG00000141448,0.0,26
ENSG00000178776,0.0,18
ENSG00000108602,0.0,14
ENSG00000213341,0.0,34
ENSG00000174744,1.0,43
ENSG00000163297,0.0,30
ENSG00000162747,0.0,11
ENSG00000196666,0.0,32
ENSG00000107831,0.0,25
ENSG00000160058,1.0,39
ENSG00000197360,0.0,26
ENSG00000168283,1.0,29
ENSG00000171681,0.0,28
ENSG00000123684,1.0,30
ENSG00000129625,1.0,42
ENSG00000125827,1.0,36
ENSG00000182472,0.0,21
ENSG00000144034,1.0,33
ENSG00000134987,0.0,35
ENSG00000144554,0.0,24
ENSG00000151576,0.0,35
ENSG00000112378,1.0,24
ENSG00000250479,1.0,32
ENSG00000083799,1.0,39
ENSG00000168263,0.0,29
ENSG00000166856,0.0,42
ENSG00000114744,1.0,40
ENSG00000073060,1.0,37
ENSG00000179088,0.0,27
ENSG00000239857,1.0,36
ENSG00000205336,1.0,31
ENSG00000080371,1.0,37
ENSG00000169418,0.0,24
ENSG00000135698,1.0,40
ENSG00000175857,0.0,19
ENSG00000213022,0.0,19
ENSG00000104897,1.0,32
ENSG00000133937,0.0,19
ENSG00000081386,0.0,41
ENSG00000172380,1.0,25
ENSG00000108797,1.0,39
ENSG00000158901,0.0,19
ENSG00000175920,0.0,20
ENSG00000215305,1.0,29
ENSG00000130734,1.0,39
ENSG00000133678,1.0,38
ENSG00000099998,1.0,29
ENSG00000102575,0.0,34
ENSG00000169905,1.0,38
ENSG00000125965,0.0,26
ENSG00000056972,0.0,31
ENSG00000168386,0.0,31
ENSG00000128394,0.0,33
ENSG00000183283,1.0,41
ENSG00000184992,1.0,28
ENSG00000163618,1.0,29
ENSG00000166922,1.0,35
ENSG00000187513,1.0,39
ENSG00000180357,1.0,37
ENSG00000186976,0.0,29
ENSG00000186026,0.0,40
ENSG00000126453,0.0,27
ENSG00000167880,0.0,20
ENSG00000196911,1.0,32
ENSG00000108561,1.0,33
ENSG00000131876,1.0,34
ENSG00000141504,1.0,32
ENSG00000173660,1.0,31
ENSG00000146410,0.0,19
ENSG00000170275,1.0,31
ENSG00000240583,1.0,39
ENSG00000111554,0.0,34
ENSG00000162927,0.0,28
ENSG00000165338,0.0,28
ENSG00000186591,1.0,33
ENSG00000160131,1.0,21
ENSG00000122035,0.0,38
ENSG00000185640,0.0,20
ENSG00000134817,1.0,32
ENSG00000136160,1.0,15
ENSG00000058453,0.0,35
ENSG00000143119,1.0,33
ENSG00000168811,0.0,34
ENSG00000007392,1.0,36
ENSG00000104321,0.0,21
ENSG00000171942,0.0,28
ENSG00000203995,0.0,13
ENSG00000161533,1.0,36
ENSG00000185610,0.0,23
ENSG00000056736,1.0,35
ENSG00000112118,1.0,39
ENSG00000131389,0.0,31
ENSG00000242221,0.0,13
ENSG00000136197,1.0,35
ENSG00000114503,1.0,41
ENSG00000115514,0.0,35
ENSG00000198715,1.0,37
ENSG00000111252,1.0,32
ENSG00000075790,1.0,31
ENSG00000117013,0.0,28
ENSG00000198799,0.0,35
ENSG00000140832,0.0,19
ENSG00000197753,0.0,20
ENSG00000179941,1.0,33
ENSG00000105197,1.0,36
ENSG00000124469,0.0,27
ENSG00000135973,0.0,35
ENSG00000100897,1.0,39
ENSG00000186897,0.0,24
ENSG00000141456,1.0,36
ENSG00000138395,0.0,16
ENSG00000175329,0.0,28
ENSG00000204920,0.0,33
ENSG00000177694,0.0,20
ENSG00000143761,1.0,33
ENSG00000112578,1.0,34
ENSG00000157500,1.0,34
ENSG00000187098,0.0,25
ENSG00000091986,1.0,26
ENSG00000188938,1.0,25
ENSG00000179832,0.0,0
ENSG00000108924,1.0,33
ENSG00000175787,0.0,30
ENSG00000185955,1.0,33
ENSG00000163435,0.0,33
ENSG00000158850,1.0,36
ENSG00000197165,0.0,32
ENSG00000111727,0.0,35
ENSG00000204138,1.0,26
ENSG00000037474,1.0,35
ENSG00000159658,1.0,36
ENSG00000167261,0.0,24
ENSG00000183020,1.0,30
ENSG00000011295,1.0,39
ENSG00000121570,0.0,29
ENSG00000186393,0.0,18
ENSG00000134533,0.0,28
ENSG00000148572,1.0,34
ENSG00000172845,0.0,26
ENSG00000037042,1.0,43
ENSG00000186049,0.0,23
ENSG00000183628,1.0,31
ENSG00000147874,0.0,30
ENSG00000101337,1.0,36
ENSG00000139445,0.0,24
ENSG00000144119,1.0,26
ENSG00000134376,0.0,24
ENSG00000224586,0.0,22
ENSG00000184599,0.0,17
ENSG00000006530,0.0,29
ENSG00000169218,0.0,27
ENSG00000197696,1.0,32
ENSG00000134363,0.0,32
ENSG00000168255,1.0,4
ENSG00000139890,0.0,30
ENSG00000166262,0.0,34
ENSG00000172733,0.0,24
ENSG00000012779,0.0,31
ENSG00000112763,1.0,38
ENSG00000130950,0.0,7
ENSG00000137193,1.0,38
ENSG00000107187,0.0,18
ENSG00000001036,1.0,34
ENSG00000049246,1.0,34
ENSG00000075340,1.0,21
ENSG00000187848,0.0,23
ENSG00000189366,0.0,19
ENSG00000127564,0.0,27
ENSG00000171443,1.0,26
ENSG00000176396,1.0,34
ENSG00000168032,0.0,37
ENSG00000065717,1.0,32
ENSG00000204604,0.0,31
ENSG00000154548,0.0,29
ENSG00000176435,1.0,28
ENSG00000160323,0.0,38
ENSG00000215853,0.0,36
ENSG00000144043,1.0,41
ENSG00000166106,0.0,22
ENSG00000205913,0.0,28
ENSG00000144659,1.0,33
ENSG00000138449,0.0,32
ENSG00000222036,0.0,0
ENSG00000100629,0.0,23
ENSG00000169918,0.0,17
ENSG00000149476,0.0,38
ENSG00000163040,0.0,19
ENSG00000189143,0.0,17
ENSG00000158528,1.0,26
ENSG00000184999,0.0,26
ENSG00000109790,1.0,37
ENSG00000142511,0.0,17
ENSG00000119147,0.0,23
ENSG00000070413,1.0,44
ENSG00000073584,1.0,32
ENSG00000164967,1.0,21
ENSG00000147724,0.0,30
ENSG00000120563,0.0,13
ENSG00000163098,0.0,15
ENSG00000128284,0.0,26
ENSG00000130653,0.0,29
ENSG00000100568,1.0,25
ENSG00000100934,1.0,28
ENSG00000100234,1.0,32
ENSG00000181562,0.0,25
ENSG00000198018,0.0,29
ENSG00000198087,0.0,16
ENSG00000105649,1.0,34
ENSG00000140326,0.0,39
ENSG00000123411,0.0,37
ENSG00000205208,0.0,26
ENSG00000138593,1.0,30
ENSG00000137285,1.0,26
ENSG00000197124,0.0,29
ENSG00000101017,0.0,32
ENSG00000143355,0.0,23
ENSG00000132563,1.0,35
ENSG00000114812,0.0,29
ENSG00000142168,1.0,35
ENSG00000186862,0.0,32
ENSG00000118965,0.0,35
ENSG00000108622,1.0,21
ENSG00000109066,1.0,35
ENSG00000172031,0.0,32
ENSG00000198431,1.0,30
ENSG00000160991,1.0,28
ENSG00000157837,1.0,30
ENSG00000163251,0.0,40
ENSG00000255374,0.0,21
ENSG00000136813,1.0,30
ENSG00000131096,0.0,23
ENSG00000134851,1.0,30
ENSG00000078898,0.0,23
ENSG00000168367,0.0,19
ENSG00000212710,0.0,21
ENSG00000137709,0.0,25
ENSG00000102804,1.0,34
ENSG00000152601,1.0,26
ENSG00000137628,0.0,28
ENSG00000009765,0.0,26
ENSG00000111875,1.0,34
ENSG00000111669,1.0,35
ENSG00000175066,0.0,30
ENSG00000124440,1.0,24
ENSG00000170340,0.0,21
ENSG00000139112,1.0,34
ENSG00000168591,1.0,36
ENSG00000116962,0.0,34
ENSG00000165097,1.0,29
ENSG00000124159,0.0,24
ENSG00000112339,1.0,27
ENSG00000155428,0.0,3
ENSG00000106785,0.0,24
ENSG00000197919,0.0,26
ENSG00000010030,0.0,26
ENSG00000251258,0.0,22
ENSG00000178075,0.0,22
ENSG00000137714,1.0,25
ENSG00000198003,0.0,28
ENSG00000183762,1.0,25
ENSG00000089116,0.0,20
ENSG00000176428,1.0,30
ENSG00000119446,1.0,36
ENSG00000165443,1.0,16
ENSG00000169783,1.0,33
ENSG00000153767,0.0,28
ENSG00000139618,0.0,21
ENSG00000150995,1.0,28
ENSG00000111644,0.0,29
ENSG00000110243,0.0,29
ENSG00000163803,0.0,20
ENSG00000158516,0.0,33
ENSG00000156162,1.0,18
ENSG00000168826,0.0,35
ENSG00000102218,0.0,17
ENSG00000103248,0.0,35
ENSG00000113761,1.0,31
ENSG00000236882,0.0,27
ENSG00000061455,0.0,27
ENSG00000183615,0.0,16
ENSG00000164951,1.0,29
ENSG00000184368,1.0,15
ENSG00000164830,1.0,23
ENSG00000127993,1.0,41
ENSG00000167487,1.0,32
ENSG00000165805,0.0,29
ENSG00000165188,0.0,30
ENSG00000100749,1.0,22
ENSG00000172534,1.0,26
ENSG00000203737,0.0,23
ENSG00000196747,0.0,22
ENSG00000011275,1.0,38
ENSG00000169217,1.0,42
ENSG00000180228,1.0,39
ENSG00000155495,0.0,20
ENSG00000165506,0.0,29
ENSG00000183128,0.0,22
ENSG00000175352,1.0,24
ENSG00000181619,0.0,37
ENSG00000165168,1.0,17
ENSG00000258315,1.0,33
ENSG00000115825,0.0,31
ENSG00000121410,1.0,30
ENSG00000238243,0.0,19
ENSG00000120329,0.0,31
ENSG00000146399,0.0,18
ENSG00000198833,1.0,33
ENSG00000113249,0.0,20
ENSG00000108666,1.0,39
ENSG00000069020,1.0,27
ENSG00000198093,1.0,33
ENSG00000137817,1.0,37
ENSG00000158747,1.0,36
ENSG00000226650,0.0,26
ENSG00000170561,0.0,32
ENSG00000196199,1.0,29
ENSG00000075035,0.0,28
ENSG00000171819,0.0,42
ENSG00000172457,0.0,26
ENSG00000204539,0.0,20
ENSG00000188157,1.0,32
ENSG00000116774,0.0,28
ENSG00000101470,0.0,26
ENSG00000095059,1.0,38
ENSG00000104901,0.0,17
ENSG00000164816,0.0,29
ENSG00000181458,0.0,22
ENSG00000227392,1.0,30
ENSG00000164144,1.0,40
ENSG00000152990,1.0,21
ENSG00000179331,0.0,21
ENSG00000079215,1.0,34
ENSG00000213413,0.0,35
ENSG00000204764,0.0,30
ENSG00000180720,0.0,27
ENSG00000144642,0.0,19
ENSG00000125998,0.0,22
ENSG00000154065,0.0,25
ENSG00000163125,1.0,23
ENSG00000130024,1.0,29
ENSG00000157315,0.0,35
ENSG00000140199,0.0,23
ENSG00000115423,0.0,24
ENSG00000130695,0.0,36
ENSG00000160325,1.0,37
ENSG00000204363,0.0,12
ENSG00000100632,1.0,39
ENSG00000135451,0.0,14
ENSG00000100142,1.0,36
ENSG00000154016,0.0,1
ENSG00000171045,0.0,27
ENSG00000140948,1.0,27
ENSG00000152104,0.0,25
ENSG00000112038,0.0,24
ENSG00000054598,1.0,28
ENSG00000233436,0.0,35
ENSG00000173418,1.0,34
ENSG00000102230,1.0,24
ENSG00000156500,0.0,14
ENSG00000112053,0.0,23
ENSG00000161551,1.0,34
ENSG00000175387,1.0,25
ENSG00000112290,1.0,15
ENSG00000136143,1.0,33
ENSG00000174914,0.0,25
ENSG00000197808,0.0,38
ENSG00000108551,1.0,40
ENSG00000125656,1.0,40
ENSG00000100346,1.0,22
ENSG00000197256,1.0,37
ENSG00000250722,1.0,33
ENSG00000196943,1.0,38
ENSG00000198860,1.0,30
ENSG00000256040,0.0,37
ENSG00000119689,1.0,36
ENSG00000116212,1.0,41
ENSG00000139053,0.0,24
ENSG00000168522,1.0,35
ENSG00000125816,0.0,21
ENSG00000206073,0.0,20
ENSG00000131732,1.0,31
ENSG00000104435,1.0,17
ENSG00000047346,1.0,39
ENSG00000183303,0.0,20
ENSG00000146054,0.0,26
ENSG00000167550,0.0,33
ENSG00000127838,1.0,37
ENSG00000078668,1.0,36
ENSG00000106823,0.0,22
ENSG00000132825,0.0,34
ENSG00000106078,1.0,25
ENSG00000153814,1.0,24
ENSG00000212933,0.0,20
ENSG00000130935,1.0,33
ENSG00000204977,1.0,35
ENSG00000136040,0.0,22
ENSG00000184659,0.0,0
ENSG00000169302,0.0,19
ENSG00000106682,1.0,41
ENSG00000082397,1.0,33
ENSG00000163939,1.0,33
ENSG00000011426,1.0,23
ENSG00000144771,0.0,32
ENSG00000171314,1.0,38
ENSG00000153029,0.0,32
ENSG00000125845,0.0,36
ENSG00000254349,0.0,21
ENSG00000171612,1.0,19
ENSG00000214357,1.0,34
ENSG00000163689,0.0,30
ENSG00000188177,1.0,26
ENSG00000188859,0.0,26
ENSG00000120278,0.0,26
ENSG00000177272,0.0,27
ENSG00000257017,1.0,15
ENSG00000129003,1.0,26
ENSG00000172803,1.0,24
ENSG00000072422,0.0,28
ENSG00000135749,1.0,33
ENSG00000157869,1.0,23
ENSG00000096063,1.0,36
ENSG00000133704,1.0,25
ENSG00000163380,0.0,24
ENSG00000160951,0.0,32
ENSG00000135049,1.0,27
ENSG00000112667,1.0,32
ENSG00000124374,1.0,28
ENSG00000170454,0.0,22
ENSG00000215915,1.0,21
ENSG00000087495,1.0,31
ENSG00000170476,0.0,27
ENSG00000150394,0.0,26
ENSG00000151090,1.0,24
ENSG00000132681,0.0,24
ENSG00000105355,1.0,25
ENSG00000003147,1.0,29
ENSG00000159884,1.0,35
ENSG00000095627,0.0,24
ENSG00000171815,0.0,30
ENSG00000117751,1.0,45
ENSG00000136153,1.0,34
ENSG00000178171,0.0,26
ENSG00000204345,0.0,24
ENSG00000163823,1.0,38
ENSG00000101438,0.0,22
ENSG00000232774,0.0,24
ENSG00000157184,1.0,34
ENSG00000162078,0.0,13
ENSG00000124143,0.0,26
ENSG00000109452,0.0,19
ENSG00000165669,1.0,37
ENSG00000078747,1.0,31
ENSG00000151532,0.0,35
ENSG00000091583,1.0,14
ENSG00000166025,0.0,26
ENSG00000101447,0.0,24
ENSG00000167034,0.0,36
ENSG00000184014,1.0,24
ENSG00000181035,1.0,22
ENSG00000167359,0.0,29
ENSG00000128311,1.0,35
ENSG00000125257,0.0,28
ENSG00000172889,1.0,21
ENSG00000160471,0.0,30
ENSG00000122971,1.0,40
ENSG00000126214,1.0,29
ENSG00000157637,1.0,22
ENSG00000203972,0.0,22
ENSG00000205835,0.0,25
ENSG00000036473,0.0,16
ENSG00000198951,1.0,38
ENSG00000156466,0.0,18
ENSG00000164741,1.0,25
ENSG00000146955,0.0,20
ENSG00000109062,1.0,41
ENSG00000164776,1.0,33
ENSG00000010256,1.0,35
ENSG00000100890,1.0,31
ENSG00000214324,0.0,18
ENSG00000127666,0.0,22
ENSG00000182132,1.0,24
ENSG00000185008,0.0,24
ENSG00000176927,0.0,22
ENSG00000163166,1.0,35
ENSG00000184774,0.0,27
ENSG00000153885,1.0,29
ENSG00000102245,0.0,19
ENSG00000197183,1.0,15
ENSG00000070718,1.0,35
ENSG00000091262,0.0,7
ENSG00000184697,0.0,26
ENSG00000196724,0.0,35
ENSG00000148331,1.0,43
ENSG00000125538,0.0,39
ENSG00000182601,1.0,23
ENSG00000163029,1.0,29
ENSG00000170279,0.0,17
ENSG00000156413,0.0,16
ENSG00000169100,1.0,37
ENSG00000167468,1.0,34
ENSG00000075415,1.0,34
ENSG00000143061,0.0,30
ENSG00000125375,1.0,34
ENSG00000025770,1.0,31
ENSG00000007545,0.0,43
ENSG00000136305,0.0,37
ENSG00000137261,0.0,17
ENSG00000196391,0.0,35
ENSG00000134243,1.0,38
ENSG00000144749,1.0,28
ENSG00000182504,1.0,36
ENSG00000204967,1.0,32
ENSG00000144451,1.0,35
ENSG00000132541,1.0,30
ENSG00000234776,0.0,39
ENSG00000091409,1.0,33
ENSG00000145901,1.0,24
ENSG00000147164,1.0,26
ENSG00000145248,0.0,24
ENSG00000136931,0.0,13
ENSG00000164604,1.0,31
ENSG00000143028,0.0,26
ENSG00000187699,0.0,28
ENSG00000080819,1.0,40
ENSG00000143543,1.0,41
ENSG00000197603,1.0,30
ENSG00000047662,0.0,32
ENSG00000187627,0.0,0
ENSG00000204612,0.0,25
ENSG00000128607,0.0,25
ENSG00000130477,1.0,24
ENSG00000239264,1.0,34
ENSG00000116675,1.0,36
ENSG00000187833,0.0,5
ENSG00000124217,0.0,36
ENSG00000137491,1.0,33
ENSG00000196792,1.0,37
ENSG00000120519,0.0,26
ENSG00000178473,0.0,21
ENSG00000123689,1.0,29
ENSG00000137819,0.0,27
ENSG00000158555,0.0,25
ENSG00000187080,0.0,18
ENSG00000082805,1.0,16
ENSG00000162736,1.0,37
ENSG00000185742,0.0,26
ENSG00000213918,0.0,35
ENSG00000161652,0.0,27
ENSG00000126067,1.0,28
ENSG00000019995,1.0,34
ENSG00000244537,0.0,28
ENSG00000221845,0.0,20
ENSG00000120156,0.0,26
ENSG00000152804,0.0,34
ENSG00000105204,1.0,38
ENSG00000108010,1.0,36
ENSG00000186838,0.0,19
ENSG00000168118,1.0,33
ENSG00000185385,0.0,24
ENSG00000138379,0.0,24
ENSG00000129295,1.0,25
ENSG00000160224,0.0,28
ENSG00000168438,1.0,38
ENSG00000188690,1.0,36
ENSG00000164530,1.0,35
ENSG00000106714,0.0,0
ENSG00000052126,1.0,29
ENSG00000203950,1.0,30
ENSG00000102858,1.0,28
ENSG00000103222,0.0,23
ENSG00000087448,1.0,35
ENSG00000139644,1.0,37
ENSG00000104497,0.0,36
ENSG00000141696,1.0,32
ENSG00000112293,0.0,21
ENSG00000147081,0.0,19
ENSG00000051523,1.0,27
ENSG00000205015,0.0,20
ENSG00000105447,1.0,37
ENSG00000146872,1.0,28
ENSG00000139641,1.0,42
ENSG00000169750,1.0,35
ENSG00000186230,0.0,39
ENSG00000183150,0.0,22
ENSG00000080839,0.0,35
ENSG00000151413,0.0,28
ENSG00000169800,0.0,13
ENSG00000117479,0.0,30
ENSG00000133997,1.0,28
ENSG00000165304,0.0,22
ENSG00000186891,0.0,13
ENSG00000114904,1.0,33
ENSG00000170222,0.0,33
ENSG00000169914,0.0,35
ENSG00000058085,0.0,27
ENSG00000086062,0.0,24
ENSG00000113161,1.0,28
ENSG00000162923,1.0,40
ENSG00000180573,1.0,36
ENSG00000011021,1.0,37
ENSG00000152672,0.0,25
ENSG00000213366,1.0,30
ENSG00000177807,1.0,39
ENSG00000117614,1.0,43
ENSG00000198331,0.0,20
ENSG00000100012,0.0,27
ENSG00000128585,1.0,22
ENSG00000176244,1.0,23
ENSG00000168056,1.0,37
ENSG00000179168,0.0,35
ENSG00000256618,0.0,29
ENSG00000221968,1.0,32
ENSG00000129255,1.0,34
ENSG00000006128,0.0,26
ENSG00000070423,1.0,28
ENSG00000127954,0.0,20
ENSG00000226929,0.0,0
ENSG00000175877,0.0,24
ENSG00000182315,0.0,4
ENSG00000145817,1.0,39
ENSG00000138785,1.0,37
ENSG00000163320,1.0,23
ENSG00000125354,1.0,15
ENSG00000044115,1.0,34
ENSG00000171456,1.0,33
ENSG00000129347,1.0,35
ENSG00000143337,1.0,39
ENSG00000136155,0.0,22
ENSG00000241697,1.0,31
ENSG00000116062,1.0,33
ENSG00000145819,1.0,30
ENSG00000178974,1.0,16
ENSG00000144134,1.0,27
ENSG00000118418,1.0,30
ENSG00000176236,0.0,22
ENSG00000060982,0.0,25
ENSG00000215704,0.0,28
ENSG00000135373,0.0,26
ENSG00000182698,0.0,27
ENSG00000123066,1.0,24
ENSG00000105392,0.0,13
ENSG00000128268,1.0,28
ENSG00000118263,1.0,26
ENSG00000159592,1.0,26
ENSG00000103034,1.0,36
ENSG00000169684,0.0,20
ENSG00000167800,0.0,18
ENSG00000170881,1.0,25
ENSG00000066322,1.0,38
ENSG00000092931,1.0,37
ENSG00000187951,0.0,18
ENSG00000198791,1.0,33
ENSG00000100599,0.0,26
ENSG00000239704,1.0,38
ENSG00000109046,1.0,31
ENSG00000120137,1.0,29
ENSG00000185792,0.0,19
ENSG00000188582,0.0,24
ENSG00000239887,0.0,36
ENSG00000153310,1.0,23
ENSG00000183340,0.0,23
ENSG00000187918,0.0,26
ENSG00000101843,1.0,26
ENSG00000069122,1.0,22
ENSG00000123700,1.0,32
ENSG00000178394,0.0,22
ENSG00000180957,1.0,31
ENSG00000256671,0.0,0
ENSG00000146385,0.0,23
ENSG00000141837,1.0,28
ENSG00000006712,1.0,40
ENSG00000167670,1.0,26
ENSG00000173826,0.0,29
ENSG00000143476,0.0,21
ENSG00000140848,1.0,35
ENSG00000120903,0.0,29
ENSG00000171346,0.0,28
ENSG00000154451,0.0,30
ENSG00000134996,1.0,29
ENSG00000103507,1.0,38
ENSG00000163586,1.0,18
ENSG00000198685,0.0,21
ENSG00000106404,1.0,39
ENSG00000143443,0.0,34
ENSG00000102468,1.0,26
ENSG00000171757,0.0,25
ENSG00000128342,0.0,28
ENSG00000213965,1.0,36
ENSG00000234278,0.0,0
ENSG00000176340,1.0,39
ENSG00000204291,0.0,29
ENSG00000173267,1.0,26
ENSG00000158636,0.0,38
ENSG00000187733,0.0,0
ENSG00000183066,0.0,26
