gene_id,GE,Pattern_2
ENSG00000172365,0.0,7
ENSG00000007541,1.0,30
ENSG00000166126,0.0,8
ENSG00000235173,1.0,0
ENSG00000159199,1.0,29
ENSG00000167625,1.0,28
ENSG00000132507,1.0,36
ENSG00000030419,0.0,23
ENSG00000179526,1.0,26
ENSG00000152785,0.0,9
ENSG00000170579,0.0,16
ENSG00000116661,0.0,11
ENSG00000149308,1.0,24
ENSG00000115145,1.0,13
ENSG00000204498,1.0,33
ENSG00000101350,1.0,23
ENSG00000115598,0.0,5
ENSG00000058668,1.0,13
ENSG00000163755,1.0,20
ENSG00000176593,1.0,38
ENSG00000164306,1.0,18
ENSG00000129219,1.0,28
ENSG00000151292,1.0,16
ENSG00000117016,1.0,17
ENSG00000182389,0.0,13
ENSG00000177156,1.0,17
ENSG00000080572,0.0,4
ENSG00000139971,1.0,12
ENSG00000256087,1.0,31
ENSG00000197632,0.0,7
ENSG00000129167,0.0,9
ENSG00000183034,0.0,13
ENSG00000159588,0.0,29
ENSG00000162482,0.0,17
ENSG00000169271,0.0,15
ENSG00000228083,0.0,4
ENSG00000161277,1.0,15
ENSG00000215217,0.0,11
ENSG00000169564,1.0,23
ENSG00000060749,1.0,22
ENSG00000147649,1.0,28
ENSG00000122641,0.0,8
ENSG00000104888,0.0,13
ENSG00000141376,1.0,14
ENSG00000162399,0.0,13
ENSG00000196800,0.0,7
ENSG00000112782,0.0,17
ENSG00000101152,1.0,29
ENSG00000221823,1.0,21
ENSG00000114698,0.0,7
ENSG00000142583,0.0,8
ENSG00000153774,1.0,25
ENSG00000184937,0.0,7
ENSG00000127399,1.0,30
ENSG00000152939,0.0,24
ENSG00000121380,0.0,10
ENSG00000110934,0.0,10
ENSG00000165389,1.0,17
ENSG00000111752,1.0,25
ENSG00000166426,1.0,34
ENSG00000116721,0.0,7
ENSG00000166598,1.0,37
ENSG00000141194,0.0,6
ENSG00000124507,0.0,7
ENSG00000055163,1.0,21
ENSG00000226763,0.0,27
ENSG00000008128,1.0,28
ENSG00000113578,0.0,9
ENSG00000011201,1.0,10
ENSG00000254709,0.0,7
ENSG00000188158,0.0,12
ENSG00000249931,0.0,1
ENSG00000126603,1.0,29
ENSG00000142856,1.0,14
ENSG00000135976,0.0,4
ENSG00000140396,1.0,8
ENSG00000101812,0.0,10
ENSG00000103226,1.0,13
ENSG00000055609,1.0,11
ENSG00000171119,1.0,12
ENSG00000077549,1.0,28
ENSG00000176393,1.0,19
ENSG00000130811,1.0,33
ENSG00000145908,1.0,41
ENSG00000171291,0.0,29
ENSG00000215440,1.0,15
ENSG00000090470,1.0,31
ENSG00000185070,0.0,6
ENSG00000166340,1.0,29
ENSG00000196711,0.0,10
ENSG00000198049,0.0,6
ENSG00000147596,0.0,17
ENSG00000162415,0.0,7
ENSG00000196859,0.0,12
ENSG00000152684,1.0,12
ENSG00000203797,0.0,16
ENSG00000197956,1.0,11
ENSG00000174348,0.0,16
ENSG00000058804,1.0,22
ENSG00000112936,0.0,9
ENSG00000174946,0.0,19
ENSG00000126391,1.0,12
ENSG00000173409,1.0,26
ENSG00000116237,1.0,35
ENSG00000162231,1.0,33
ENSG00000048028,1.0,17
ENSG00000078699,1.0,21
ENSG00000142235,0.0,7
ENSG00000100938,1.0,33
ENSG00000152439,0.0,25
ENSG00000163006,1.0,30
ENSG00000100528,1.0,19
ENSG00000198911,1.0,26
ENSG00000184076,1.0,30
ENSG00000164941,1.0,27
ENSG00000125148,1.0,9
ENSG00000205078,0.0,21
ENSG00000243335,1.0,26
ENSG00000196156,0.0,7
ENSG00000171368,0.0,1
ENSG00000167766,1.0,22
ENSG00000087263,1.0,38
ENSG00000182700,0.0,8
ENSG00000167565,1.0,30
ENSG00000047188,1.0,30
ENSG00000198160,1.0,18
ENSG00000177191,0.0,32
ENSG00000108018,0.0,12
ENSG00000162494,0.0,9
ENSG00000093144,1.0,21
ENSG00000253148,0.0,6
ENSG00000143702,1.0,16
ENSG00000173406,0.0,15
ENSG00000234560,0.0,5
ENSG00000112312,1.0,28
ENSG00000165948,1.0,24
ENSG00000072195,0.0,14
ENSG00000213347,1.0,25
ENSG00000161298,0.0,31
ENSG00000123561,0.0,11
ENSG00000206199,0.0,8
ENSG00000166275,1.0,7
ENSG00000167531,0.0,11
ENSG00000001497,1.0,26
ENSG00000188529,1.0,36
ENSG00000136982,1.0,32
ENSG00000070159,0.0,11
ENSG00000198754,0.0,0
ENSG00000136487,0.0,6
ENSG00000106571,1.0,31
ENSG00000164123,0.0,13
ENSG00000167769,0.0,5
ENSG00000119574,1.0,27
ENSG00000188486,1.0,34
ENSG00000172324,0.0,25
ENSG00000101452,1.0,25
ENSG00000066248,0.0,12
ENSG00000152254,0.0,11
ENSG00000203970,0.0,9
ENSG00000110079,0.0,16
ENSG00000197016,0.0,27
ENSG00000174744,1.0,34
ENSG00000009709,1.0,16
ENSG00000149289,1.0,20
ENSG00000163297,1.0,33
ENSG00000005884,0.0,18
ENSG00000220161,0.0,1
ENSG00000196666,0.0,18
ENSG00000162998,1.0,17
ENSG00000107831,0.0,12
ENSG00000160058,1.0,35
ENSG00000168283,1.0,9
ENSG00000185177,0.0,12
ENSG00000167695,1.0,32
ENSG00000156219,0.0,11
ENSG00000159086,1.0,29
ENSG00000168484,0.0,7
ENSG00000004809,0.0,19
ENSG00000134259,0.0,7
ENSG00000104879,0.0,8
ENSG00000197928,0.0,32
ENSG00000154997,0.0,9
ENSG00000123684,0.0,10
ENSG00000158485,0.0,16
ENSG00000136573,0.0,12
ENSG00000129625,1.0,25
ENSG00000124731,0.0,16
ENSG00000117114,1.0,26
ENSG00000099282,0.0,17
ENSG00000143575,1.0,24
ENSG00000185614,0.0,9
ENSG00000134987,1.0,26
ENSG00000170265,1.0,36
ENSG00000128713,0.0,8
ENSG00000151576,1.0,28
ENSG00000204178,1.0,20
ENSG00000174939,0.0,13
ENSG00000112378,1.0,15
ENSG00000250479,1.0,14
ENSG00000164591,0.0,11
ENSG00000166856,0.0,30
ENSG00000069869,0.0,8
ENSG00000151746,0.0,18
ENSG00000255501,0.0,24
ENSG00000179088,0.0,20
ENSG00000239857,1.0,28
ENSG00000175065,0.0,8
ENSG00000080371,1.0,31
ENSG00000135925,0.0,12
ENSG00000087258,0.0,4
ENSG00000157020,1.0,35
ENSG00000196876,0.0,21
ENSG00000125995,1.0,35
ENSG00000162894,0.0,9
ENSG00000135698,1.0,35
ENSG00000124788,0.0,8
ENSG00000133937,0.0,10
ENSG00000197312,1.0,24
ENSG00000129682,1.0,4
ENSG00000170262,0.0,15
ENSG00000214253,1.0,28
ENSG00000121335,0.0,4
ENSG00000099998,0.0,6
ENSG00000120498,0.0,7
ENSG00000159173,0.0,16
ENSG00000125965,0.0,7
ENSG00000164073,1.0,23
ENSG00000181019,1.0,15
ENSG00000204899,1.0,19
ENSG00000187513,0.0,10
ENSG00000180357,1.0,37
ENSG00000186976,0.0,11
ENSG00000186026,0.0,18
ENSG00000147130,1.0,22
ENSG00000123200,1.0,18
ENSG00000151208,1.0,20
ENSG00000023330,1.0,37
ENSG00000051341,1.0,30
ENSG00000142920,0.0,9
ENSG00000135077,0.0,10
ENSG00000170275,1.0,15
ENSG00000138061,0.0,16
ENSG00000119608,0.0,6
ENSG00000108582,1.0,21
ENSG00000106541,0.0,6
ENSG00000111554,1.0,34
ENSG00000163263,0.0,16
ENSG00000110011,1.0,15
ENSG00000162927,0.0,18
ENSG00000165338,1.0,12
ENSG00000140836,0.0,17
ENSG00000188334,0.0,9
ENSG00000215845,1.0,10
ENSG00000134817,0.0,16
ENSG00000058453,1.0,27
ENSG00000143119,0.0,16
ENSG00000144559,0.0,29
ENSG00000176387,0.0,20
ENSG00000081479,1.0,30
ENSG00000184434,0.0,10
ENSG00000171942,0.0,24
ENSG00000175874,0.0,6
ENSG00000203995,0.0,7
ENSG00000004864,1.0,15
ENSG00000108839,0.0,28
ENSG00000096696,1.0,7
ENSG00000167291,1.0,25
ENSG00000125503,1.0,19
ENSG00000242221,0.0,3
ENSG00000057935,1.0,27
ENSG00000136197,1.0,31
ENSG00000111252,0.0,6
ENSG00000120314,1.0,34
ENSG00000171476,0.0,8
ENSG00000075790,1.0,25
ENSG00000179941,1.0,23
ENSG00000124469,0.0,12
ENSG00000176988,0.0,4
ENSG00000167461,1.0,31
ENSG00000100897,1.0,33
ENSG00000127585,0.0,11
ENSG00000141456,1.0,23
ENSG00000158006,1.0,29
ENSG00000175329,0.0,10
ENSG00000152128,0.0,5
ENSG00000213339,1.0,20
ENSG00000177694,0.0,13
ENSG00000112578,1.0,29
ENSG00000119929,1.0,24
ENSG00000117090,0.0,9
ENSG00000157500,1.0,14
ENSG00000137845,1.0,13
ENSG00000157978,0.0,11
ENSG00000187098,0.0,10
ENSG00000091986,1.0,24
ENSG00000008197,0.0,5
ENSG00000179832,0.0,0
ENSG00000185955,0.0,19
ENSG00000158850,1.0,29
ENSG00000111727,0.0,24
ENSG00000112624,1.0,25
ENSG00000151773,0.0,15
ENSG00000204246,0.0,9
ENSG00000102078,1.0,14
ENSG00000132522,1.0,35
ENSG00000121570,1.0,25
ENSG00000134533,0.0,13
ENSG00000148572,1.0,14
ENSG00000062282,0.0,15
ENSG00000147874,1.0,32
ENSG00000170385,1.0,29
ENSG00000144119,0.0,9
ENSG00000224586,0.0,1
ENSG00000165821,1.0,15
ENSG00000197696,1.0,15
ENSG00000168255,1.0,4
ENSG00000170854,0.0,16
ENSG00000139890,0.0,20
ENSG00000172733,1.0,32
ENSG00000130950,0.0,7
ENSG00000137193,1.0,31
ENSG00000171443,0.0,19
ENSG00000106524,1.0,23
ENSG00000112462,0.0,12
ENSG00000204604,1.0,29
ENSG00000154548,1.0,23
ENSG00000177138,0.0,4
ENSG00000151651,0.0,8
ENSG00000241106,0.0,9
ENSG00000157259,1.0,35
ENSG00000143641,1.0,7
ENSG00000138449,0.0,5
ENSG00000187082,0.0,1
ENSG00000124608,1.0,35
ENSG00000110330,1.0,24
ENSG00000146729,1.0,35
ENSG00000173153,1.0,23
ENSG00000137409,1.0,21
ENSG00000118407,1.0,13
ENSG00000005513,0.0,12
ENSG00000070413,1.0,24
ENSG00000188994,1.0,32
ENSG00000164967,1.0,13
ENSG00000163098,0.0,17
ENSG00000100462,1.0,40
ENSG00000179695,0.0,7
ENSG00000110697,1.0,30
ENSG00000162413,0.0,21
ENSG00000100979,1.0,26
ENSG00000140961,0.0,4
ENSG00000128284,0.0,12
ENSG00000025156,1.0,16
ENSG00000133048,0.0,12
ENSG00000166507,1.0,28
ENSG00000100934,1.0,15
ENSG00000153933,0.0,20
ENSG00000157214,0.0,22
ENSG00000100234,1.0,17
ENSG00000181562,0.0,11
ENSG00000132274,0.0,16
ENSG00000158497,0.0,14
ENSG00000108733,0.0,28
ENSG00000140326,1.0,33
ENSG00000134910,1.0,28
ENSG00000205208,1.0,26
ENSG00000138593,1.0,17
ENSG00000010292,1.0,39
ENSG00000197124,1.0,28
ENSG00000100442,1.0,29
ENSG00000143355,0.0,3
ENSG00000132563,1.0,28
ENSG00000114812,0.0,15
ENSG00000067225,1.0,22
ENSG00000136104,1.0,8
ENSG00000142168,1.0,32
ENSG00000186862,0.0,5
ENSG00000133980,1.0,19
ENSG00000010310,0.0,10
ENSG00000118965,1.0,28
ENSG00000108622,0.0,8
ENSG00000109066,1.0,29
ENSG00000204889,0.0,8
ENSG00000172031,0.0,11
ENSG00000205439,0.0,10
ENSG00000104859,1.0,38
ENSG00000184305,0.0,2
ENSG00000188056,0.0,5
ENSG00000120341,0.0,19
ENSG00000078898,0.0,5
ENSG00000168367,0.0,11
ENSG00000102804,1.0,21
ENSG00000177455,0.0,7
ENSG00000182255,0.0,15
ENSG00000131779,1.0,29
ENSG00000102743,1.0,24
ENSG00000111669,1.0,28
ENSG00000175066,0.0,19
ENSG00000170340,1.0,15
ENSG00000100580,1.0,19
ENSG00000167183,0.0,5
ENSG00000212722,0.0,15
ENSG00000114166,0.0,14
ENSG00000116962,1.0,8
ENSG00000165097,1.0,22
ENSG00000242419,1.0,32
ENSG00000259224,0.0,7
ENSG00000197919,0.0,9
ENSG00000137266,0.0,19
ENSG00000010030,0.0,10
ENSG00000159527,0.0,12
ENSG00000205808,1.0,13
ENSG00000239779,1.0,36
ENSG00000172115,1.0,30
ENSG00000048405,0.0,31
ENSG00000156150,0.0,13
ENSG00000187838,1.0,35
ENSG00000174456,0.0,8
ENSG00000214866,0.0,7
ENSG00000251258,0.0,12
ENSG00000123496,0.0,2
ENSG00000205642,0.0,2
ENSG00000101446,0.0,7
ENSG00000065621,0.0,9
ENSG00000197915,0.0,22
ENSG00000166455,0.0,16
ENSG00000198003,0.0,0
ENSG00000171847,0.0,11
ENSG00000067704,1.0,34
ENSG00000048707,0.0,19
ENSG00000156735,1.0,18
ENSG00000215277,0.0,13
ENSG00000140006,1.0,29
ENSG00000187017,0.0,16
ENSG00000109332,1.0,31
ENSG00000153767,1.0,25
ENSG00000013573,1.0,18
ENSG00000133142,1.0,24
ENSG00000108883,1.0,23
ENSG00000150995,0.0,13
ENSG00000110243,0.0,15
ENSG00000158516,0.0,19
ENSG00000102218,1.0,5
ENSG00000103248,1.0,30
ENSG00000068354,0.0,21
ENSG00000171459,0.0,14
ENSG00000183615,0.0,9
ENSG00000129988,0.0,11
ENSG00000006652,1.0,14
ENSG00000165516,1.0,23
ENSG00000125247,1.0,31
ENSG00000000971,0.0,10
ENSG00000135912,1.0,25
ENSG00000103310,0.0,11
ENSG00000164830,1.0,18
ENSG00000169398,1.0,27
ENSG00000165805,0.0,9
ENSG00000117586,0.0,11
ENSG00000169733,1.0,33
ENSG00000173237,0.0,12
ENSG00000180884,0.0,26
ENSG00000169231,1.0,26
ENSG00000090238,1.0,15
ENSG00000067141,1.0,30
ENSG00000116030,1.0,20
ENSG00000100749,1.0,15
ENSG00000187713,1.0,19
ENSG00000253548,0.0,9
ENSG00000100362,0.0,9
ENSG00000100354,1.0,18
ENSG00000101363,1.0,33
ENSG00000197430,0.0,14
ENSG00000083123,1.0,21
ENSG00000185278,0.0,26
ENSG00000011275,1.0,24
ENSG00000180228,1.0,32
ENSG00000158125,0.0,8
ENSG00000155495,0.0,6
ENSG00000174527,0.0,3
ENSG00000175352,1.0,21
ENSG00000188981,0.0,17
ENSG00000205937,1.0,28
ENSG00000186448,1.0,25
ENSG00000015285,0.0,4
ENSG00000173572,0.0,12
ENSG00000238243,0.0,16
ENSG00000078403,1.0,35
ENSG00000076685,1.0,20
ENSG00000138483,0.0,19
ENSG00000175746,0.0,5
ENSG00000240849,1.0,25
ENSG00000102048,0.0,9
ENSG00000158747,0.0,22
ENSG00000226650,0.0,15
ENSG00000251503,1.0,32
ENSG00000075035,0.0,13
ENSG00000256713,0.0,0
ENSG00000163464,0.0,13
ENSG00000138660,1.0,20
ENSG00000047056,1.0,24
ENSG00000139364,1.0,15
ENSG00000198900,1.0,31
ENSG00000204539,0.0,10
ENSG00000188157,1.0,30
ENSG00000101470,0.0,9
ENSG00000203837,0.0,9
ENSG00000138944,0.0,11
ENSG00000184012,0.0,5
ENSG00000204764,0.0,28
ENSG00000067992,1.0,21
ENSG00000011243,1.0,28
ENSG00000180720,0.0,23
ENSG00000154065,0.0,4
ENSG00000163125,1.0,17
ENSG00000130024,1.0,22
ENSG00000141744,0.0,7
ENSG00000168488,1.0,31
ENSG00000115423,0.0,20
ENSG00000130695,1.0,33
ENSG00000171940,1.0,35
ENSG00000139921,1.0,22
ENSG00000239605,0.0,30
ENSG00000233932,0.0,9
ENSG00000198077,0.0,2
ENSG00000135451,1.0,34
ENSG00000171793,1.0,29
ENSG00000179152,1.0,18
ENSG00000131013,1.0,17
ENSG00000100106,1.0,10
ENSG00000186567,0.0,5
ENSG00000140948,1.0,22
ENSG00000162396,1.0,8
ENSG00000204978,0.0,0
ENSG00000095574,1.0,25
ENSG00000054598,0.0,5
ENSG00000136695,0.0,14
ENSG00000174332,0.0,17
ENSG00000175387,1.0,11
ENSG00000124104,0.0,28
ENSG00000149257,1.0,27
ENSG00000197808,0.0,32
ENSG00000125656,1.0,28
ENSG00000121797,0.0,16
ENSG00000197256,1.0,36
ENSG00000196943,1.0,34
ENSG00000157542,0.0,6
ENSG00000186579,0.0,1
ENSG00000123064,1.0,31
ENSG00000168040,1.0,31
ENSG00000143768,0.0,7
ENSG00000139053,0.0,7
ENSG00000168522,1.0,22
ENSG00000125816,0.0,9
ENSG00000143036,0.0,15
ENSG00000206073,0.0,7
ENSG00000168594,0.0,7
ENSG00000163453,0.0,13
ENSG00000104435,1.0,6
ENSG00000006837,1.0,13
ENSG00000154639,1.0,28
ENSG00000081026,1.0,13
ENSG00000250127,0.0,0
ENSG00000106823,0.0,9
ENSG00000212933,0.0,16
ENSG00000130935,1.0,32
ENSG00000165113,1.0,21
ENSG00000204977,1.0,36
ENSG00000163939,1.0,23
ENSG00000172689,0.0,12
ENSG00000082397,0.0,6
ENSG00000171314,1.0,28
ENSG00000179240,0.0,27
ENSG00000125845,1.0,33
ENSG00000153029,0.0,4
ENSG00000254349,0.0,16
ENSG00000214357,1.0,25
ENSG00000163689,0.0,21
ENSG00000188177,0.0,21
ENSG00000153485,1.0,30
ENSG00000120278,0.0,13
ENSG00000112701,1.0,22
ENSG00000072422,1.0,16
ENSG00000135749,0.0,19
ENSG00000112212,0.0,17
ENSG00000089199,0.0,7
ENSG00000213199,0.0,14
ENSG00000169499,0.0,14
ENSG00000165102,1.0,17
ENSG00000100294,1.0,36
ENSG00000123609,0.0,15
ENSG00000215915,0.0,6
ENSG00000087495,0.0,11
ENSG00000163631,0.0,9
ENSG00000133477,0.0,13
ENSG00000170476,0.0,8
ENSG00000149269,1.0,16
ENSG00000188306,0.0,6
ENSG00000070388,0.0,18
ENSG00000176102,1.0,25
ENSG00000143850,0.0,10
ENSG00000182162,0.0,2
ENSG00000136986,1.0,21
ENSG00000215372,0.0,7
ENSG00000136153,0.0,14
ENSG00000117751,1.0,34
ENSG00000128271,0.0,16
ENSG00000165996,0.0,15
ENSG00000178171,0.0,8
ENSG00000196923,1.0,32
ENSG00000179083,0.0,2
ENSG00000156398,1.0,30
ENSG00000204414,0.0,4
ENSG00000198517,0.0,17
ENSG00000232774,0.0,14
ENSG00000109452,0.0,4
ENSG00000147003,0.0,3
ENSG00000151532,0.0,20
ENSG00000091583,0.0,11
ENSG00000101447,1.0,28
ENSG00000088827,0.0,8
ENSG00000244486,0.0,22
ENSG00000125740,0.0,19
ENSG00000198901,1.0,18
ENSG00000105131,0.0,17
ENSG00000100079,0.0,8
ENSG00000157884,0.0,6
ENSG00000126214,1.0,28
ENSG00000170917,0.0,16
ENSG00000157637,1.0,14
ENSG00000203972,0.0,4
ENSG00000109047,0.0,8
ENSG00000149507,0.0,11
ENSG00000135249,1.0,30
ENSG00000134201,0.0,12
ENSG00000164796,0.0,6
ENSG00000179119,1.0,15
ENSG00000076382,1.0,27
ENSG00000164118,1.0,15
ENSG00000178694,0.0,30
ENSG00000069956,1.0,14
ENSG00000198951,1.0,35
ENSG00000116711,0.0,6
ENSG00000156256,1.0,19
ENSG00000140443,1.0,6
ENSG00000143106,1.0,29
ENSG00000100890,1.0,31
ENSG00000127666,0.0,12
ENSG00000185272,0.0,6
ENSG00000163166,1.0,32
ENSG00000182870,0.0,13
ENSG00000153885,1.0,24
ENSG00000076662,0.0,8
ENSG00000106624,1.0,30
ENSG00000158286,0.0,10
ENSG00000102245,0.0,4
ENSG00000188227,1.0,29
ENSG00000243811,0.0,7
ENSG00000010219,0.0,14
ENSG00000117632,1.0,36
ENSG00000158806,0.0,4
ENSG00000075275,1.0,31
ENSG00000105879,1.0,21
ENSG00000135643,1.0,20
ENSG00000158552,1.0,29
ENSG00000141971,1.0,22
ENSG00000182601,0.0,19
ENSG00000137699,0.0,5
ENSG00000233816,0.0,8
ENSG00000257093,1.0,18
ENSG00000065883,1.0,19
ENSG00000170279,0.0,18
ENSG00000166664,0.0,0
ENSG00000187537,0.0,1
ENSG00000043591,0.0,11
ENSG00000113525,0.0,5
ENSG00000171853,1.0,29
ENSG00000144290,0.0,6
ENSG00000025770,1.0,21
ENSG00000007545,1.0,32
ENSG00000137261,0.0,14
ENSG00000135636,0.0,9
ENSG00000136541,0.0,9
ENSG00000134243,1.0,21
ENSG00000144749,1.0,19
ENSG00000163110,1.0,24
ENSG00000182504,1.0,29
ENSG00000143816,0.0,16
ENSG00000162761,1.0,26
ENSG00000204967,1.0,22
ENSG00000105509,0.0,8
ENSG00000145901,1.0,9
ENSG00000214819,0.0,0
ENSG00000217236,0.0,4
ENSG00000075429,0.0,22
ENSG00000204887,0.0,9
ENSG00000173486,1.0,27
ENSG00000101079,1.0,10
ENSG00000236446,0.0,3
ENSG00000143028,0.0,14
ENSG00000067829,1.0,28
ENSG00000213714,0.0,11
ENSG00000099840,0.0,25
ENSG00000205220,0.0,18
ENSG00000172421,0.0,7
ENSG00000187627,1.0,0
ENSG00000130477,0.0,6
ENSG00000239264,1.0,20
ENSG00000143801,1.0,21
ENSG00000145423,1.0,34
ENSG00000124217,1.0,25
ENSG00000140263,1.0,19
ENSG00000105662,1.0,22
ENSG00000131142,0.0,5
ENSG00000184922,0.0,14
ENSG00000196792,1.0,21
ENSG00000173436,1.0,22
ENSG00000116138,1.0,30
ENSG00000163736,0.0,11
ENSG00000176605,0.0,7
ENSG00000137819,0.0,13
ENSG00000198574,0.0,12
ENSG00000108829,1.0,33
ENSG00000187080,0.0,13
ENSG00000162736,1.0,35
ENSG00000185742,0.0,9
ENSG00000124588,1.0,19
ENSG00000182858,1.0,17
ENSG00000167578,1.0,22
ENSG00000205212,0.0,6
ENSG00000161652,0.0,20
ENSG00000135083,1.0,34
ENSG00000120156,1.0,25
ENSG00000152804,0.0,6
ENSG00000166986,1.0,36
ENSG00000204479,0.0,0
ENSG00000137965,0.0,5
ENSG00000099812,0.0,9
ENSG00000186838,0.0,8
ENSG00000172794,0.0,8
ENSG00000188690,1.0,21
ENSG00000160224,0.0,12
ENSG00000168438,1.0,19
ENSG00000164530,0.0,13
ENSG00000152595,0.0,9
ENSG00000178502,1.0,15
ENSG00000175745,1.0,30
ENSG00000102858,1.0,23
ENSG00000183463,0.0,2
ENSG00000141040,1.0,30
ENSG00000185420,1.0,15
ENSG00000141696,1.0,31
ENSG00000163608,1.0,34
ENSG00000180938,0.0,24
ENSG00000154582,1.0,25
ENSG00000112293,0.0,13
ENSG00000147081,0.0,3
ENSG00000205015,0.0,7
ENSG00000146872,1.0,24
ENSG00000166900,1.0,17
ENSG00000197930,1.0,15
ENSG00000183150,1.0,11
ENSG00000080839,1.0,31
ENSG00000151413,0.0,13
ENSG00000117479,1.0,17
ENSG00000165475,0.0,14
ENSG00000186910,0.0,14
ENSG00000121236,0.0,7
ENSG00000133997,1.0,24
ENSG00000106689,0.0,5
ENSG00000114904,1.0,29
ENSG00000165059,0.0,11
ENSG00000151690,0.0,11
ENSG00000015153,0.0,31
ENSG00000167751,0.0,16
ENSG00000113161,1.0,20
ENSG00000175161,0.0,11
ENSG00000120756,0.0,15
ENSG00000165370,0.0,9
ENSG00000162923,1.0,31
ENSG00000180573,1.0,31
ENSG00000148634,1.0,21
ENSG00000228198,0.0,24
ENSG00000185046,0.0,14
ENSG00000117614,1.0,32
ENSG00000121281,0.0,10
ENSG00000168056,0.0,14
ENSG00000150433,1.0,26
ENSG00000161647,0.0,23
ENSG00000070814,1.0,32
ENSG00000163239,0.0,12
ENSG00000164168,1.0,26
ENSG00000203963,0.0,8
ENSG00000172062,1.0,1
ENSG00000134769,0.0,18
ENSG00000070423,1.0,23
ENSG00000182315,0.0,0
ENSG00000183753,0.0,0
ENSG00000138785,1.0,22
ENSG00000138018,1.0,21
ENSG00000166228,1.0,27
ENSG00000143337,1.0,26
ENSG00000134216,0.0,12
ENSG00000116062,1.0,32
ENSG00000178974,1.0,22
ENSG00000070214,1.0,12
ENSG00000228594,1.0,6
ENSG00000014123,1.0,24
ENSG00000173540,1.0,21
ENSG00000138722,1.0,27
ENSG00000170185,0.0,27
ENSG00000118418,1.0,20
ENSG00000176236,0.0,9
ENSG00000084636,0.0,14
ENSG00000128268,1.0,8
ENSG00000118263,0.0,8
ENSG00000159592,1.0,19
ENSG00000164853,0.0,3
ENSG00000167800,0.0,10
ENSG00000146834,1.0,30
ENSG00000171496,0.0,14
ENSG00000100599,0.0,8
ENSG00000239704,1.0,22
ENSG00000120137,1.0,27
ENSG00000185792,0.0,18
ENSG00000113615,1.0,26
ENSG00000188582,0.0,9
ENSG00000239887,1.0,26
ENSG00000153789,0.0,7
ENSG00000151422,0.0,6
ENSG00000144406,0.0,17
ENSG00000124786,1.0,21
ENSG00000112319,0.0,7
ENSG00000116726,0.0,9
ENSG00000184990,1.0,37
ENSG00000069122,0.0,8
ENSG00000123700,0.0,11
ENSG00000122376,1.0,30
ENSG00000196511,0.0,24
ENSG00000167186,1.0,24
ENSG00000178394,0.0,8
ENSG00000076928,1.0,19
ENSG00000256671,0.0,0
ENSG00000149295,0.0,11
ENSG00000127366,0.0,26
ENSG00000131966,1.0,33
ENSG00000146385,0.0,14
ENSG00000251369,1.0,28
ENSG00000169836,0.0,5
ENSG00000120256,0.0,12
ENSG00000168702,0.0,6
ENSG00000167670,1.0,26
ENSG00000153574,1.0,18
ENSG00000130669,1.0,18
ENSG00000152147,1.0,30
ENSG00000140848,1.0,17
ENSG00000120903,0.0,11
ENSG00000004866,0.0,19
ENSG00000171346,0.0,12
ENSG00000144746,1.0,22
ENSG00000197798,1.0,23
ENSG00000134996,0.0,9
ENSG00000198685,0.0,9
ENSG00000104213,0.0,10
