gene_id,GE,Pattern_1
ENSG00000132294,1.0,14
ENSG00000186115,1.0,37
ENSG00000189120,0.0,71
ENSG00000025770,1.0,16
ENSG00000124074,1.0,22
ENSG00000187082,0.0,12
ENSG00000157500,1.0,22
ENSG00000164209,1.0,28
ENSG00000160767,0.0,18
ENSG00000117013,0.0,47
ENSG00000137177,1.0,23
ENSG00000176533,1.0,18
ENSG00000233932,0.0,64
ENSG00000051620,1.0,23
ENSG00000186562,0.0,8
ENSG00000165271,1.0,20
ENSG00000204614,0.0,64
ENSG00000110917,1.0,15
ENSG00000074370,0.0,62
ENSG00000102554,0.0,51
ENSG00000077684,1.0,15
ENSG00000160633,1.0,12
ENSG00000106608,1.0,26
ENSG00000204653,1.0,32
ENSG00000175567,1.0,48
ENSG00000170074,0.0,12
ENSG00000170604,1.0,24
ENSG00000182858,1.0,15
ENSG00000156395,0.0,65
ENSG00000168484,0.0,59
ENSG00000156150,0.0,71
ENSG00000160994,0.0,65
ENSG00000198033,0.0,54
ENSG00000039537,1.0,6
ENSG00000188312,0.0,25
ENSG00000151320,0.0,44
ENSG00000119596,1.0,16
ENSG00000126895,0.0,51
ENSG00000100722,1.0,23
ENSG00000183077,1.0,19
ENSG00000198271,0.0,64
ENSG00000186777,0.0,39
ENSG00000173898,1.0,49
ENSG00000161091,1.0,18
ENSG00000118322,0.0,63
ENSG00000061987,1.0,20
ENSG00000138593,1.0,17
ENSG00000235098,0.0,40
ENSG00000048545,0.0,59
ENSG00000001626,0.0,61
ENSG00000109046,1.0,10
ENSG00000144306,1.0,11
ENSG00000182508,0.0,59
ENSG00000138376,0.0,36
ENSG00000059804,1.0,60
ENSG00000085840,0.0,39
ENSG00000186907,1.0,49
ENSG00000186119,0.0,60
ENSG00000185436,0.0,40
ENSG00000134853,1.0,70
ENSG00000091972,0.0,68
ENSG00000165671,0.0,13
ENSG00000163435,1.0,19
ENSG00000091409,0.0,43
ENSG00000136111,1.0,37
ENSG00000128683,0.0,74
ENSG00000141519,0.0,29
ENSG00000175262,0.0,41
ENSG00000051523,1.0,15
ENSG00000143183,1.0,9
ENSG00000127838,1.0,11
ENSG00000170477,0.0,63
ENSG00000132522,1.0,9
ENSG00000222005,0.0,41
ENSG00000183426,1.0,1
ENSG00000170917,1.0,31
ENSG00000249751,1.0,47
ENSG00000187017,1.0,66
ENSG00000006059,0.0,55
ENSG00000205765,1.0,29
ENSG00000115514,1.0,19
ENSG00000139874,1.0,50
ENSG00000015520,1.0,25
ENSG00000169239,0.0,45
ENSG00000112053,0.0,48
ENSG00000116745,0.0,54
ENSG00000151065,1.0,18
ENSG00000100979,1.0,46
ENSG00000004848,0.0,65
ENSG00000186625,1.0,21
ENSG00000147654,1.0,21
ENSG00000184956,0.0,54
ENSG00000228278,1.0,27
ENSG00000007392,1.0,18
ENSG00000080572,0.0,56
ENSG00000205476,0.0,35
ENSG00000164106,0.0,32
ENSG00000162598,0.0,71
ENSG00000172733,0.0,49
ENSG00000197696,0.0,31
ENSG00000174233,0.0,30
ENSG00000183304,0.0,46
ENSG00000239998,1.0,62
ENSG00000112936,1.0,32
ENSG00000145248,0.0,64
ENSG00000187766,0.0,62
ENSG00000110077,1.0,62
ENSG00000122335,0.0,19
ENSG00000258429,1.0,7
ENSG00000108654,1.0,14
ENSG00000103266,1.0,21
ENSG00000136153,1.0,28
ENSG00000175707,1.0,51
ENSG00000151952,0.0,67
ENSG00000168229,0.0,69
ENSG00000187391,0.0,52
ENSG00000147003,1.0,57
ENSG00000180332,0.0,24
ENSG00000139053,0.0,63
ENSG00000175857,0.0,65
ENSG00000130812,1.0,17
ENSG00000099783,1.0,10
ENSG00000182318,0.0,19
ENSG00000134283,1.0,11
ENSG00000163362,0.0,52
ENSG00000152093,0.0,1
ENSG00000189164,0.0,22
ENSG00000185985,0.0,67
ENSG00000140534,0.0,44
ENSG00000134049,1.0,30
ENSG00000111331,1.0,21
ENSG00000140332,0.0,22
ENSG00000105088,1.0,50
ENSG00000070388,0.0,22
ENSG00000177479,1.0,10
ENSG00000109189,0.0,28
ENSG00000170584,1.0,23
ENSG00000169877,0.0,61
ENSG00000100626,0.0,74
ENSG00000146070,1.0,69
ENSG00000239732,0.0,24
ENSG00000007255,1.0,19
ENSG00000006125,1.0,25
ENSG00000155008,1.0,50
ENSG00000067715,0.0,41
ENSG00000141646,1.0,13
ENSG00000132965,1.0,59
ENSG00000050555,0.0,66
ENSG00000168505,0.0,72
ENSG00000152422,1.0,31
ENSG00000085998,1.0,42
ENSG00000121005,0.0,63
ENSG00000111596,1.0,16
ENSG00000131737,0.0,67
ENSG00000094916,1.0,15
ENSG00000093010,1.0,19
ENSG00000090975,0.0,19
ENSG00000198863,1.0,17
ENSG00000164292,1.0,27
ENSG00000144026,0.0,20
ENSG00000144843,0.0,29
ENSG00000143653,1.0,18
ENSG00000144802,1.0,30
ENSG00000244693,0.0,1
ENSG00000132361,1.0,14
ENSG00000259112,1.0,27
ENSG00000154654,0.0,76
ENSG00000119912,1.0,18
ENSG00000135870,1.0,11
ENSG00000006712,1.0,21
ENSG00000169252,1.0,29
ENSG00000090612,1.0,26
ENSG00000179832,0.0,0
ENSG00000184574,0.0,55
ENSG00000099992,0.0,19
ENSG00000173239,0.0,56
ENSG00000110987,0.0,30
ENSG00000111725,1.0,15
ENSG00000177873,0.0,20
ENSG00000066322,1.0,16
ENSG00000134042,1.0,27
ENSG00000246366,0.0,25
ENSG00000133048,1.0,62
ENSG00000100890,1.0,12
ENSG00000145740,1.0,20
ENSG00000165949,1.0,36
ENSG00000186814,0.0,16
ENSG00000173599,1.0,30
ENSG00000083857,0.0,55
ENSG00000177807,0.0,61
ENSG00000137834,0.0,25
ENSG00000241852,0.0,19
ENSG00000128383,0.0,54
ENSG00000032219,1.0,13
ENSG00000110395,0.0,13
ENSG00000189280,0.0,65
ENSG00000139364,0.0,62
ENSG00000197312,1.0,23
ENSG00000146426,0.0,54
ENSG00000132334,0.0,52
ENSG00000114648,0.0,15
ENSG00000141378,1.0,21
ENSG00000159167,0.0,64
ENSG00000215218,0.0,60
ENSG00000105254,1.0,16
ENSG00000167633,0.0,61
ENSG00000132003,0.0,12
ENSG00000183747,1.0,9
ENSG00000135299,0.0,27
ENSG00000178301,1.0,26
ENSG00000251503,0.0,16
ENSG00000107614,0.0,42
ENSG00000144554,0.0,23
ENSG00000160202,1.0,29
ENSG00000187848,0.0,50
ENSG00000168101,1.0,16
ENSG00000198610,1.0,35
ENSG00000134516,0.0,71
ENSG00000112715,1.0,22
ENSG00000126709,1.0,21
ENSG00000180720,0.0,69
ENSG00000137261,0.0,51
ENSG00000173918,1.0,71
ENSG00000180957,1.0,18
ENSG00000101452,0.0,20
ENSG00000170634,1.0,16
ENSG00000254737,0.0,60
ENSG00000143514,1.0,13
ENSG00000182568,1.0,20
ENSG00000058729,1.0,15
ENSG00000112319,0.0,70
ENSG00000111783,0.0,75
ENSG00000113889,1.0,40
ENSG00000182993,0.0,18
ENSG00000171988,1.0,17
ENSG00000147874,0.0,19
ENSG00000009830,0.0,22
ENSG00000135723,1.0,66
ENSG00000103226,1.0,3
ENSG00000114098,1.0,26
ENSG00000164086,0.0,20
ENSG00000137959,1.0,27
ENSG00000121594,0.0,56
ENSG00000171320,0.0,43
ENSG00000101400,1.0,24
ENSG00000171014,0.0,61
ENSG00000109452,0.0,68
ENSG00000145817,1.0,31
ENSG00000100625,0.0,58
ENSG00000188352,0.0,42
ENSG00000088325,1.0,12
ENSG00000243207,1.0,8
ENSG00000159377,1.0,17
ENSG00000215853,0.0,66
ENSG00000111859,1.0,31
ENSG00000184659,0.0,0
ENSG00000243130,0.0,45
ENSG00000118965,0.0,44
ENSG00000075886,0.0,16
ENSG00000146399,0.0,44
ENSG00000176018,1.0,30
ENSG00000110011,1.0,18
ENSG00000036473,1.0,52
ENSG00000132781,1.0,20
ENSG00000129625,1.0,21
ENSG00000119508,1.0,45
ENSG00000113615,1.0,14
ENSG00000186501,1.0,29
ENSG00000205277,0.0,59
ENSG00000163904,1.0,11
ENSG00000103876,1.0,16
ENSG00000168454,0.0,53
ENSG00000167083,0.0,73
ENSG00000146453,0.0,21
ENSG00000001497,1.0,58
ENSG00000165283,1.0,26
ENSG00000132581,1.0,9
ENSG00000116754,1.0,17
ENSG00000164093,0.0,74
ENSG00000171680,0.0,46
ENSG00000100196,1.0,44
ENSG00000106823,1.0,10
ENSG00000149636,1.0,18
ENSG00000154997,0.0,53
ENSG00000125810,1.0,57
ENSG00000137225,0.0,37
ENSG00000128271,0.0,35
ENSG00000165795,1.0,43
ENSG00000114251,0.0,61
ENSG00000102290,0.0,22
ENSG00000188425,0.0,64
ENSG00000166311,1.0,24
ENSG00000241058,1.0,15
ENSG00000149532,1.0,11
ENSG00000197324,1.0,16
ENSG00000162944,0.0,69
ENSG00000166126,1.0,54
ENSG00000163157,0.0,17
ENSG00000123700,0.0,66
ENSG00000134243,0.0,48
ENSG00000106638,1.0,16
ENSG00000116151,0.0,18
ENSG00000109332,1.0,13
ENSG00000204246,0.0,47
ENSG00000256269,1.0,16
ENSG00000151092,1.0,25
ENSG00000184584,1.0,30
ENSG00000204209,1.0,16
ENSG00000141977,0.0,44
ENSG00000258947,0.0,67
ENSG00000151247,1.0,27
ENSG00000168333,0.0,61
ENSG00000163263,0.0,21
ENSG00000230453,0.0,67
ENSG00000168917,1.0,63
ENSG00000196678,1.0,16
ENSG00000204176,0.0,71
ENSG00000070501,1.0,21
ENSG00000170820,0.0,71
ENSG00000132254,1.0,12
ENSG00000130313,1.0,20
ENSG00000166352,1.0,52
ENSG00000166503,1.0,72
ENSG00000104231,1.0,15
ENSG00000162927,1.0,16
ENSG00000204256,1.0,13
ENSG00000172216,1.0,22
ENSG00000173237,0.0,28
ENSG00000120784,0.0,39
ENSG00000075292,1.0,20
ENSG00000156413,0.0,30
ENSG00000230989,1.0,27
ENSG00000169057,0.0,46
ENSG00000181958,0.0,51
ENSG00000152439,0.0,40
ENSG00000065923,0.0,47
ENSG00000092529,1.0,21
ENSG00000171094,0.0,74
ENSG00000083290,0.0,28
ENSG00000162630,0.0,12
ENSG00000214940,0.0,0
ENSG00000136930,1.0,22
ENSG00000173575,1.0,16
ENSG00000101292,0.0,75
ENSG00000162585,0.0,8
ENSG00000106367,1.0,34
ENSG00000121577,0.0,30
ENSG00000205442,0.0,68
ENSG00000106178,1.0,48
ENSG00000143458,0.0,19
ENSG00000170779,0.0,20
ENSG00000061938,0.0,17
ENSG00000111640,1.0,16
ENSG00000180176,0.0,49
ENSG00000066056,1.0,35
ENSG00000133030,1.0,26
ENSG00000076067,0.0,21
ENSG00000213780,1.0,16
ENSG00000107816,0.0,12
ENSG00000188706,1.0,48
ENSG00000179603,0.0,64
ENSG00000180228,1.0,15
ENSG00000196954,1.0,23
ENSG00000205571,1.0,1
ENSG00000177030,1.0,15
ENSG00000137869,0.0,69
ENSG00000181698,0.0,50
ENSG00000141741,1.0,15
ENSG00000181773,0.0,59
ENSG00000163703,1.0,16
ENSG00000179431,0.0,69
ENSG00000081189,1.0,28
ENSG00000141194,0.0,75
ENSG00000052802,1.0,22
ENSG00000138386,1.0,11
ENSG00000186009,0.0,45
ENSG00000125148,1.0,23
ENSG00000176390,1.0,15
ENSG00000124143,0.0,67
ENSG00000118407,0.0,68
ENSG00000122641,0.0,25
ENSG00000131055,0.0,52
ENSG00000188324,0.0,66
ENSG00000168439,1.0,8
ENSG00000134758,1.0,12
ENSG00000162616,1.0,13
ENSG00000198798,0.0,45
ENSG00000167994,1.0,57
ENSG00000133059,0.0,21
ENSG00000170920,0.0,56
ENSG00000100926,1.0,11
ENSG00000163466,1.0,14
ENSG00000120688,1.0,17
ENSG00000132382,1.0,25
ENSG00000128284,1.0,22
ENSG00000104783,0.0,64
ENSG00000011275,1.0,11
ENSG00000142920,0.0,43
ENSG00000107929,1.0,13
ENSG00000111850,1.0,25
ENSG00000106404,1.0,18
ENSG00000143479,0.0,29
ENSG00000147592,1.0,19
ENSG00000110002,0.0,36
ENSG00000170855,1.0,16
ENSG00000095380,1.0,14
ENSG00000186350,1.0,22
ENSG00000138622,0.0,74
ENSG00000136718,1.0,16
ENSG00000132855,1.0,25
ENSG00000117713,1.0,15
ENSG00000096717,1.0,14
ENSG00000023318,1.0,10
ENSG00000066813,1.0,17
ENSG00000163421,0.0,75
ENSG00000197822,1.0,43
ENSG00000100652,1.0,39
ENSG00000136521,1.0,18
ENSG00000163820,1.0,24
ENSG00000167721,1.0,13
ENSG00000058866,0.0,68
ENSG00000073060,1.0,30
ENSG00000141469,0.0,56
ENSG00000092445,0.0,60
ENSG00000108344,1.0,18
ENSG00000134987,1.0,21
ENSG00000175387,1.0,18
ENSG00000184385,0.0,67
ENSG00000163053,0.0,40
ENSG00000212127,0.0,13
ENSG00000242173,0.0,42
ENSG00000180357,1.0,13
ENSG00000181240,0.0,32
ENSG00000183801,1.0,38
ENSG00000182866,0.0,32
ENSG00000078747,1.0,14
ENSG00000197971,1.0,24
ENSG00000007541,1.0,17
ENSG00000166348,0.0,42
ENSG00000166295,1.0,16
ENSG00000178498,0.0,55
ENSG00000225950,0.0,65
ENSG00000165633,0.0,48
ENSG00000156875,1.0,11
ENSG00000165379,0.0,72
ENSG00000158865,0.0,47
ENSG00000128585,1.0,26
ENSG00000164463,1.0,21
ENSG00000100053,0.0,30
ENSG00000110195,0.0,34
ENSG00000000460,0.0,18
ENSG00000173093,0.0,74
ENSG00000198556,0.0,12
ENSG00000204962,0.0,62
ENSG00000106348,0.0,56
ENSG00000163092,0.0,60
ENSG00000177156,1.0,16
ENSG00000205089,0.0,54
ENSG00000135315,0.0,33
ENSG00000157214,0.0,54
ENSG00000173418,1.0,14
ENSG00000125835,1.0,12
ENSG00000095485,1.0,15
ENSG00000187005,0.0,60
ENSG00000106399,1.0,29
ENSG00000227488,0.0,0
ENSG00000204634,1.0,28
ENSG00000168702,0.0,62
ENSG00000156735,1.0,12
ENSG00000112212,0.0,41
ENSG00000167550,0.0,32
ENSG00000000971,1.0,20
ENSG00000100207,1.0,11
ENSG00000151773,0.0,18
ENSG00000010292,0.0,21
ENSG00000235718,1.0,63
ENSG00000087253,0.0,65
ENSG00000239779,1.0,18
ENSG00000093000,1.0,10
ENSG00000067057,0.0,67
ENSG00000160392,1.0,7
ENSG00000120519,0.0,26
ENSG00000136487,0.0,48
ENSG00000104133,1.0,17
ENSG00000070886,0.0,75
ENSG00000078725,0.0,73
ENSG00000168418,0.0,64
ENSG00000130810,1.0,8
ENSG00000196772,0.0,55
ENSG00000119328,1.0,12
ENSG00000166343,0.0,9
ENSG00000233670,0.0,45
ENSG00000168237,1.0,19
ENSG00000145390,0.0,29
ENSG00000240184,1.0,61
ENSG00000164885,1.0,22
ENSG00000187959,0.0,33
ENSG00000178075,1.0,34
ENSG00000148935,1.0,63
ENSG00000139826,1.0,22
ENSG00000198799,0.0,13
ENSG00000123374,1.0,13
ENSG00000187987,0.0,68
ENSG00000152661,1.0,71
ENSG00000167757,0.0,69
ENSG00000123901,0.0,67
ENSG00000127774,1.0,23
ENSG00000134375,1.0,4
ENSG00000172345,1.0,20
ENSG00000110713,1.0,16
ENSG00000250479,1.0,24
ENSG00000167748,0.0,66
ENSG00000186918,1.0,15
ENSG00000035928,1.0,16
ENSG00000183475,1.0,15
ENSG00000128268,0.0,61
ENSG00000082805,0.0,16
ENSG00000135506,1.0,21
ENSG00000111049,0.0,52
ENSG00000055163,1.0,52
ENSG00000133256,0.0,56
ENSG00000156990,1.0,16
ENSG00000176049,0.0,54
ENSG00000065621,0.0,30
ENSG00000127481,1.0,10
ENSG00000172264,0.0,44
ENSG00000057935,0.0,23
ENSG00000095383,1.0,14
ENSG00000043591,0.0,64
ENSG00000130303,1.0,37
ENSG00000137965,1.0,33
ENSG00000099942,1.0,6
ENSG00000082175,0.0,79
ENSG00000183066,0.0,33
ENSG00000164692,1.0,62
ENSG00000185689,0.0,42
ENSG00000134716,1.0,53
ENSG00000176973,1.0,12
ENSG00000081026,1.0,52
ENSG00000167904,0.0,12
ENSG00000188177,0.0,5
ENSG00000135324,0.0,66
ENSG00000166140,1.0,11
ENSG00000205496,0.0,54
ENSG00000180846,0.0,13
ENSG00000108733,1.0,14
ENSG00000115009,0.0,63
ENSG00000221866,0.0,65
ENSG00000104894,1.0,27
ENSG00000213339,1.0,21
ENSG00000109062,1.0,13
ENSG00000124120,1.0,17
ENSG00000134571,0.0,34
ENSG00000164038,1.0,27
ENSG00000173612,0.0,39
ENSG00000164458,0.0,76
ENSG00000142798,1.0,38
ENSG00000100075,1.0,13
ENSG00000119285,0.0,24
ENSG00000196159,0.0,52
ENSG00000014123,1.0,21
ENSG00000168936,1.0,14
ENSG00000181396,1.0,12
ENSG00000114166,1.0,20
ENSG00000222033,0.0,66
ENSG00000179010,1.0,19
ENSG00000103507,1.0,6
ENSG00000054392,0.0,25
ENSG00000176087,1.0,17
ENSG00000166478,1.0,19
ENSG00000175970,0.0,15
ENSG00000147081,0.0,64
ENSG00000134470,1.0,17
ENSG00000108947,0.0,70
ENSG00000009709,0.0,74
ENSG00000158195,1.0,9
ENSG00000171723,1.0,25
ENSG00000185730,0.0,13
ENSG00000160321,0.0,51
ENSG00000118308,0.0,37
ENSG00000243725,1.0,17
ENSG00000101752,1.0,12
ENSG00000167792,1.0,20
ENSG00000254901,1.0,10
ENSG00000166025,1.0,36
ENSG00000115548,1.0,22
ENSG00000114124,0.0,52
ENSG00000174970,0.0,60
ENSG00000078403,1.0,17
ENSG00000138468,0.0,30
ENSG00000166317,0.0,63
ENSG00000143674,0.0,56
ENSG00000204887,0.0,68
ENSG00000101353,0.0,16
ENSG00000172572,0.0,72
ENSG00000136108,0.0,19
ENSG00000139626,0.0,47
ENSG00000171051,1.0,53
ENSG00000125354,1.0,40
ENSG00000166847,1.0,15
ENSG00000176236,0.0,17
ENSG00000170608,1.0,38
ENSG00000143106,1.0,17
ENSG00000171109,1.0,19
ENSG00000167447,1.0,7
ENSG00000243335,1.0,16
ENSG00000254093,1.0,28
ENSG00000170454,0.0,76
ENSG00000105245,0.0,26
ENSG00000122481,1.0,23
ENSG00000185591,1.0,10
ENSG00000182742,0.0,74
ENSG00000182053,0.0,38
ENSG00000129455,0.0,70
ENSG00000152818,1.0,12
ENSG00000163762,1.0,52
ENSG00000116726,0.0,67
ENSG00000183542,0.0,64
ENSG00000141376,1.0,16
ENSG00000125337,0.0,34
ENSG00000205922,0.0,69
ENSG00000154642,1.0,18
ENSG00000112977,1.0,9
ENSG00000205177,0.0,30
ENSG00000174871,0.0,35
ENSG00000147144,0.0,46
ENSG00000168539,0.0,60
ENSG00000159648,0.0,53
ENSG00000165457,1.0,53
ENSG00000198056,1.0,20
ENSG00000107317,1.0,49
